sample_id,bucket,category,source_group,split,input_path,output_path,input_exists,output_exists,shape_match,input_width,input_height,output_width,output_height,severity,identity_candidate,diff_mean,mask_ratio,mask_threshold,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_patches_small/0_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,666_87_TZSNTHIAHM_1_24_25_D_LivingDining,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_0_generated.png,True,True,True,900,900,900,900,severe,False,4.539503574371338,0.11753703703703704,18.0,28.092621613240777,0.9917861573063864,35.21291324776942,0.9986163221045927,0,0.0
image_patches_small/0_667_3_OSRJURUXRU_1_32_24_D_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,667_3_OSRJURUXRU_1_32_24_D_Bed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_667_3_OSRJURUXRU_1_32_24_D_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_667_3_OSRJURUXRU_1_32_24_D_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,4.1885085105896,0.13369753086419753,19.33333396911621,28.040215573955862,0.9901631309445725,36.209749424107315,0.998789210507144,0,0.0
image_patches_small/0_682_41_SKSWBPWJPS_1_26_11_C_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,682_41_SKSWBPWJPS_1_26_11_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_682_41_SKSWBPWJPS_1_26_11_C_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_682_41_SKSWBPWJPS_1_26_11_C_Bed_0_generated.png,True,True,True,900,900,900,900,medium,False,3.3460073471069336,0.10254444444444444,20.33333396911621,28.431023301368906,0.9881868275998057,37.66390316550009,0.9987738113336224,0,0.0
image_patches_small/0_847_81_TZMNIHIXHM_1_22_43_C_MBed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,847_81_TZMNIHIXHM_1_22_43_C_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_847_81_TZMNIHIXHM_1_22_43_C_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_847_81_TZMNIHIXHM_1_22_43_C_MBed_0_generated.png,True,True,True,900,900,900,900,medium,False,2.0934925079345703,0.00044691358024691357,18.0,37.43872554455236,0.9986150978998404,37.488249221197016,0.9986351259871014,0,0.0
image_patches_small/0_884_27_SKPPWEPXPE_5_96_43_C_Living_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,884_27_SKPPWEPXPE_5_96_43_C_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_884_27_SKPPWEPXPE_5_96_43_C_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_884_27_SKPPWEPXPE_5_96_43_C_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,3.7602083683013916,0.10670123456790123,18.0,29.020623034095145,0.9936410140096444,36.2332654123638,0.9989702789757967,0,0.0
image_patches_small/0_90_78_TZIDZHMXHM_2_27_8_A_Utility_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,90_78_TZIDZHMXHM_2_27_8_A_Utility,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_90_78_TZIDZHMXHM_2_27_8_A_Utility_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/0_90_78_TZIDZHMXHM_2_27_8_A_Utility_0_generated.png,True,True,True,900,900,900,900,severe,False,5.484854221343994,0.1115432098765432,18.0,28.411313864582596,0.9951408779175628,33.20811848626386,0.9986838311875749,0,0.0
image_patches_small/100_102_10_SKADBPYRPE_3_23_16_A_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,102_10_SKADBPYRPE_3_23_16_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_102_10_SKADBPYRPE_3_23_16_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_102_10_SKADBPYRPE_3_23_16_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,7.3349504470825195,0.12086666666666666,18.0,27.87819010027953,0.9286592006881916,31.963532854516412,0.9741876814451496,0,0.0
image_patches_small/100_120_17_SKPDPPERPE_1_5_18_A_MBed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,120_17_SKPDPPERPE_1_5_18_A_MBed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_120_17_SKPDPPERPE_1_5_18_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_120_17_SKPDPPERPE_1_5_18_A_MBed_0_generated.png,True,True,True,900,900,900,900,medium,False,2.359025239944458,0.07065185185185185,18.0,30.680444379685447,0.9931093552729281,38.432349014970356,0.9991006319929452,0,0.0
image_patches_small/100_122_17_SKPDPPERPE_1_5_20_A_MBed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,122_17_SKPDPPERPE_1_5_20_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_122_17_SKPDPPERPE_1_5_20_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_122_17_SKPDPPERPE_1_5_20_A_MBed_0_generated.png,True,True,True,900,900,900,900,medium,False,2.335155963897705,0.07332839506172839,18.0,30.663183118609076,0.9927366875670891,38.94013985325286,0.9991303337826449,0,0.0
image_patches_small/100_126_17_SKPDPPERPE_1_5_24_A_MBed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,126_17_SKPDPPERPE_1_5_24_A_MBed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_126_17_SKPDPPERPE_1_5_24_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_126_17_SKPDPPERPE_1_5_24_A_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,7.66352653503418,0.2582987654320988,18.0,25.841343071401425,0.9851895061083809,33.950513598761894,0.9981451190914616,0,0.0
image_patches_small/100_12_86_TZSMTHISHM_1_1_13_A_LivingDining_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,12_86_TZSMTHISHM_1_1_13_A_LivingDining,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_12_86_TZSMTHISHM_1_1_13_A_LivingDining_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_12_86_TZSMTHISHM_1_1_13_A_LivingDining_0_generated.png,True,True,True,900,900,900,900,severe,False,5.0326008796691895,0.11520123456790124,21.0,26.881133618435893,0.9846418041342703,34.48436349691802,0.9977631586737188,0,0.0
image_patches_small/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,4.04677677154541,0.1054567901234568,23.0,27.473935250076586,0.9828397105286535,35.65447066721094,0.9979265105226088,0,0.0
image_patches_small/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,30_89_TZTMTHMJMM_1_2_13_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,7.7391676902771,0.2661654320987654,19.33333396911621,25.360221679759697,0.9877454449993437,33.673674226773045,0.9985920837723065,0,0.0
image_patches_small/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,31_4_OSRRQRUXOU_1_3_10_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,6.8895721435546875,0.1564358024691358,18.0,27.558976793960447,0.9926037117492166,32.58066659789365,0.9978433664671833,0,0.0
image_patches_small/100_379_11_SKBKBPEAPE_1_11_20_C_Living_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,379_11_SKBKBPEAPE_1_11_20_C_Living,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_379_11_SKBKBPEAPE_1_11_20_C_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_379_11_SKBKBPEAPE_1_11_20_C_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,4.464175701141357,0.11692098765432099,20.0,27.70691755011018,0.9897694869452136,35.05026967945619,0.9984948460733463,0,0.0
image_patches_small/100_396_11_SKBKBPEAPE_1_12_1_C_Bed_0,image_patches_small,image_patches_small/clear_nostructure_noimagine,396_11_SKBKBPEAPE_1_12_1_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_396_11_SKBKBPEAPE_1_12_1_C_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/100_396_11_SKBKBPEAPE_1_12_1_C_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.36665678024292,0.14976172839506172,19.33333396911621,25.996977550364008,0.9883703985948004,35.94392159416867,0.9990334661116281,0,0.0
image_patches_small/101_132_10_SKADBPYRPE_3_24_27_A_Bed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,132_10_SKADBPYRPE_3_24_27_A_Bed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/101_132_10_SKADBPYRPE_3_24_27_A_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/101_132_10_SKADBPYRPE_3_24_27_A_Bed_1_generated.png,True,True,True,900,900,900,900,severe,False,6.630789279937744,0.15037901234567902,18.0,27.127213865214358,0.9848287886499428,33.408336771459034,0.9969517646617876,0,0.0
image_patches_small/12_134_15_SKEYPPEAPE_1_5_32_A_MBed_12,image_patches_small,image_patches_small/clear_nostructure_noimagine,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/12_134_15_SKEYPPEAPE_1_5_32_A_MBed_12_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/12_134_15_SKEYPPEAPE_1_5_32_A_MBed_12_generated.png,True,True,True,900,900,900,900,light,True,0.6475168466567993,0.01849135802469136,29.0,33.632934833004896,0.9602054937579824,46.87667109039494,0.9984624042284934,0,0.0
image_patches_small/13_156_86_TZSMTHISHM_1_6_12_A_Bath_13,image_patches_small,image_patches_small/clear_nostructure_noimagine,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/13_156_86_TZSMTHISHM_1_6_12_A_Bath_13_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/13_156_86_TZSMTHISHM_1_6_12_A_Bath_13_generated.png,True,True,True,900,900,900,900,light,True,0.6936938166618347,0.018403703703703703,25.66666603088379,34.77798083136029,0.9859585616789014,43.62730998402639,0.9986159758343416,0,0.0
image_patches_small/14_1346_81_TZMNIHIXHM_1_34_25_E_MBed_14,image_patches_small,image_patches_small/clear_nostructure_noimagine,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/14_1346_81_TZMNIHIXHM_1_34_25_E_MBed_14_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/14_1346_81_TZMNIHIXHM_1_34_25_E_MBed_14_generated.png,True,True,True,900,900,900,900,light,True,0.7654650211334229,0.01241604938271605,36.0,32.80605204036466,0.9701877835927927,41.12663280079836,0.995955498242979,0,0.0
image_patches_small/15_308_15_SKEYPPEAPE_1_12_10_B_MBed_15,image_patches_small,image_patches_small/clear_nostructure_noimagine,308_15_SKEYPPEAPE_1_12_10_B_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/15_308_15_SKEYPPEAPE_1_12_10_B_MBed_15_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/15_308_15_SKEYPPEAPE_1_12_10_B_MBed_15_generated.png,True,True,True,900,900,900,900,light,True,0.5687271356582642,0.022230864197530863,25.33333396911621,35.93916360861994,0.9881994023466878,46.43604149407969,0.9990759468038656,0,0.0
image_patches_small/16_156_86_TZSMTHISHM_1_6_12_A_Bath_16,image_patches_small,image_patches_small/clear_nostructure_noimagine,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/16_156_86_TZSMTHISHM_1_6_12_A_Bath_16_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/16_156_86_TZSMTHISHM_1_6_12_A_Bath_16_generated.png,True,True,True,900,900,900,900,light,True,0.5340468883514404,0.01508395061728395,22.33333396911621,36.568059935778166,0.992178092328231,45.01681482127197,0.9991039096946217,0,0.0
image_patches_small/17_156_86_TZSMTHISHM_1_6_12_A_Bath_17,image_patches_small,image_patches_small/clear_nostructure_noimagine,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/17_156_86_TZSMTHISHM_1_6_12_A_Bath_17_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/17_156_86_TZSMTHISHM_1_6_12_A_Bath_17_generated.png,True,True,True,900,900,900,900,light,True,0.5024420022964478,0.01568395061728395,21.66666603088379,37.34233172256468,0.9915560093361016,44.63520342713514,0.9986990292512227,0,0.0
image_patches_small/1_1007_11_SKBKBPEAPE_1_106_36_G_Bed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,1007_11_SKBKBPEAPE_1_106_36_G_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_1007_11_SKBKBPEAPE_1_106_36_G_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_1007_11_SKBKBPEAPE_1_106_36_G_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,3.189767837524414,0.07639506172839507,32.0,27.676853886765755,0.9807912223506735,36.21776172711588,0.9976472575021602,0,0.0
image_patches_small/1_102_10_SKADBPYRPE_3_23_16_A_Bed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,102_10_SKADBPYRPE_3_23_16_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_102_10_SKADBPYRPE_3_23_16_A_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_102_10_SKADBPYRPE_3_23_16_A_Bed_1_generated.png,True,True,True,900,900,900,900,severe,False,4.162040710449219,0.034895061728395065,18.0,31.44730900261694,0.9968940818488592,33.51385974106848,0.9981473001134529,0,0.0
image_patches_small/1_10_61_TTNTIHLEHM_1_1_12_A_Bed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,10_61_TTNTIHLEHM_1_1_12_A_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_10_61_TTNTIHLEHM_1_1_12_A_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_10_61_TTNTIHLEHM_1_1_12_A_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,1.5107718706130981,0.05207530864197531,18.0,33.224805627866175,0.9952769571160966,40.51503443599043,0.9992873024502807,0,0.0
image_patches_small/1_122_17_SKPDPPERPE_1_5_20_A_MBed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,122_17_SKPDPPERPE_1_5_20_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_122_17_SKPDPPERPE_1_5_20_A_MBed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_122_17_SKPDPPERPE_1_5_20_A_MBed_1_generated.png,True,True,True,900,900,900,900,light,True,1.265523910522461,0.03952098765432099,18.0,33.995427173259486,0.9947277511539798,41.082990579609984,0.999099147930927,0,0.0
image_patches_small/1_132_10_SKADBPYRPE_3_24_27_A_Bed_1,image_patches_small,image_patches_small/clear_nostructure_noimagine,132_10_SKADBPYRPE_3_24_27_A_Bed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_132_10_SKADBPYRPE_3_24_27_A_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/1_132_10_SKADBPYRPE_3_24_27_A_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,2.0015690326690674,0.02505432098765432,18.0,34.0308756813334,0.9977198264000382,37.18369678957278,0.9990245563233086,0,0.0
